sr_no,year,country,region,artist,song,artist_gender,group_solo,place,points,home_away_country,home_away_region,is_final,semi_final_number,song_in_english,song_quality,normalized_points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,happiness,decade,is_winner,top_3,top_10
387,2009,Ireland,Independent,SinŠad Mulvey and Black Daisy,Et Cetera,,,11,52,Away,Away,0,2.0,1,2.18231589519928,0.0407523510971787,0.871824866943491,179.44336,0.0325749711307082,0.273404704379932,134.498,0.0871601986359316,5.0,0.348920781714921,4.0,1.0,-2.871,0.481288142345671,,2000,False,False,False
388,2009,Latvia,Former Socialist Bloc,Intars Busulis,Probka,,,19,7,Away,Home,0,2.0,0,-0.0807320368441332,0.0054858934169279,0.926193100787526,185.25995,0.0449959930007013,0.550279343726292,142.926,0.103686104489768,7.0,0.127040615105636,1.0,0.0,-3.373,0.85474992941947,,2000,False,False,False
389,2009,Serbia,Former Yugoslavia,Marko Kon and Milaan,Cipela,,,10,60,Away,Away,0,2.0,0,2.58184336991024,0.0470219435736677,,,,,,,,,,,,,,2000,False,False,True
390,2009,Poland,Former Socialist Bloc,Lidia Kopania,I Don't Wanna Leave,,,12,43,Away,Home,0,2.0,1,1.84159441569351,0.0336990595611285,0.685641331179189,180.0,0.0635186274959309,0.512832536866689,71.987,0.0285200942761453,11.0,0.274011933313141,4.0,1.0,-4.355,0.357989862960172,,2000,False,False,False
391,2009,Norway,Scandinavia,Alexander Rybak,Fairytale,Male,Solo,1,201,Away,Away,0,2.0,1,9.7951989529527,0.157523510971787,0.686648350697374,183.89007,0.223642738653331,0.601437155869744,107.974,0.0253877167932466,2.0,0.324601555871027,4.0,0.0,-6.585,0.464132107491933,5.32782608696,2000,True,True,True
392,2009,Cyprus,Independent,Christina Metaxa,Firefly,,,14,32,Away,Away,0,2.0,1,1.42748123605555,0.0250783699059561,0.389902734496237,182.19211,0.151611794039539,0.555447589710553,101.991,0.0272401292978047,6.0,0.0617228056999363,4.0,1.0,-7.235,0.336667681267093,,2000,False,False,False
393,2009,Slovakia,Former Socialist Bloc,Kamil Mikul?k and Nela,Le? tmou,,,18,8,Away,Home,0,2.0,0,0.443512025257273,0.00626959247648903,0.430579547691106,178.84844,0.179872629341287,0.297782375388566,77.875,0.0309699202443637,9.0,0.115779471057131,4.0,0.0,-8.233,0.124312257894068,,2000,False,False,False
394,2009,Denmark,Scandinavia,Niels Brinck,Believe Again,Male,Solo,8,69,Away,Away,0,2.0,1,3.83897412663798,0.0540752351097179,0.827642825044967,187.39048,0.021043806556308,0.555140575517914,120.01,0.0423908129653923,2.0,0.0584217318614703,4.0,1.0,-5.084,0.594089788918893,,2000,False,False,True
395,2009,Slovenia,Former Yugoslavia,Quartissimo feat. Martina,Love Symphony,,,16,14,Away,Away,0,2.0,1,0.703260656806975,0.0109717868338558,0.938037317373253,184.43864,0.00735350422738137,0.606891374761883,132.052,0.0281807796135982,9.0,0.341889621770302,4.0,0.0,-3.724,0.578780238388492,,2000,False,False,False
396,2009,Hungary,Former Socialist Bloc,Zoli µdok,Dance with Me,,,15,16,Away,Home,0,2.0,1,0.495560954438138,0.0125391849529781,0.971676668997591,180.2068,0.00306058712461527,0.624376149195385,125.088,0.0687262262755728,8.0,0.0790677867604293,4.0,1.0,-3.839,0.774428475173288,,2000,False,False,False
397,2009,Azerbaijan,Former Socialist Bloc,AySel and Arash,Always,Both,Group,2,180,Away,Home,0,2.0,1,8.45861960937981,0.141065830721003,0.946863896775781,248.33415,0.0245356228299472,0.729727632687265,134.982,0.1556444793134,6.0,0.120697795165309,4.0,1.0,-4.292,0.81851223719973,5.73219178082,2000,False,True,True
398,2009,Greece,Western Europe,Sakis Rouvas,This Is Our Night,Male,Solo,4,110,Away,Away,0,2.0,1,4.86876801939738,0.0862068965517241,0.92041421678741,176.4712,0.00619243096406111,0.628107956638931,127.92,0.0642546486920347,6.0,0.174562378836576,4.0,0.0,-6.166,0.677572772984297,,2000,False,False,True
399,2009,Lithuania,Former Socialist Bloc,Sasha Son,Love,Male,Solo,9,66,Away,Home,0,2.0,1,2.63788701140548,0.0517241379310345,0.678258290261204,183.18476,0.563170101345754,0.598360426203235,102.984,0.0278170639343017,9.0,0.0786431341148347,3.0,0.0,-9.082,0.482058644399615,6.14823232323,2000,False,False,True
400,2009,Moldova,Former Socialist Bloc,Nelly Ciobanu,Hora din Moldova,Female,Solo,5,106,Away,Home,0,2.0,1,4.98668230415697,0.0830721003134796,0.881466736727367,177.35946,0.0196326118874264,0.350776623907456,92.836,0.060701124953619,6.0,0.0785113092658231,4.0,0.0,-4.548,0.495054137233052,5.2510989011,2000,False,False,True
401,2009,Albania,Former Socialist Bloc,Kejsi Tola,Carry Me in Your Dreams,Female,Solo,7,73,Away,Home,0,2.0,1,3.85831380468596,0.0572100313479624,0.779777173891104,186.56608,0.00779384027611544,0.66901746403781,127.996,0.0488439629885563,11.0,0.0687358519906998,4.0,1.0,-5.504,0.631781744611429,5.56760869565,2000,False,False,True
402,2009,Ukraine,Former Socialist Bloc,Svetlana Loboda,Be My Valentine,Female,Solo,6,80,Away,Home,0,2.0,1,3.11845082456534,0.0626959247648903,0.911639848249596,181.06884,0.0145111532686171,0.625690338479756,124.828,0.0463108883353952,6.0,0.632591881795193,4.0,0.0,-4.786,0.699592674101826,,2000,False,False,True
403,2009,Estonia,Former Socialist Bloc,Urban Symphony,R†ndajad,Female,Solo,3,115,Away,Home,0,2.0,0,5.45063597312497,0.0901253918495298,,,,,,,,,,,,,5.56727272727,2000,False,True,True
404,2009,Netherlands,Western Europe,The Toppers,Shine,,,17,11,Away,Away,0,2.0,1,1.12395391134312,0.00862068965517241,0.966148176145961,200.26884,0.00388644568224756,0.53504683276104,131.94,0.165821539141789,8.0,0.958091257703546,4.0,1.0,-6.458,0.544482235058409,,2000,False,False,False
405,2008,Montenegro,Former Yugoslavia,Stefan Filipovi?,Zauvijek volim te,,,14,23,Away,Home,0,1.0,0,1.2325114372995,0.0188834154351396,,,,,,,,,,,,,,2000,False,False,False
406,2008,Israel,Independent,Boaz Ma'uda,The Fire in Your Eyes,Male,Solo,5,104,Away,Away,0,1.0,1,4.92662741283392,0.0853858784893268,0.490721337510733,180.57333,0.0695851133405109,0.183718746224968,79.767,0.0347354541184422,6.0,0.385549157077759,4.0,0.0,-6.277,0.169227091898312,,2000,False,False,True
407,2008,Estonia,Former Socialist Bloc,Kreisiraadio,Leto svet,,,18,8,Away,Away,0,1.0,0,0.602731658199663,0.00656814449917898,0.641147966003396,174.53823,0.00899422994766587,0.791138974036528,132.056,0.0513213703051725,6.0,0.173035822829409,4.0,1.0,-4.634,0.51418709534128,,2000,False,False,False
408,2008,Moldova,Former Socialist Bloc,Geta Burlacu,A Century of Love,,,12,36,Away,Away,0,1.0,1,1.30517958821777,0.0295566502463054,0.359361343388575,182.5317,0.208578274658292,0.692544300374036,139.986,0.031465639635785,9.0,0.157128457156754,4.0,0.0,-5.879,0.342907478033705,,2000,False,False,False
409,2008,San Marino,Western Europe,Miodio,Complice,,,19,5,Away,Away,0,1.0,0,0.106567661939285,0.00410509031198686,0.555512159039509,234.70676,0.00818008414544485,0.524253856018614,72.506,0.0269370409451226,3.0,0.0848743503546303,4.0,0.0,-6.487,0.210604683831417,,2000,False,False,False
410,2008,Belgium,Western Europe,Ishtar,O Julissi,,,17,16,Away,Away,0,1.0,0,0.412278377907946,0.013136288998358,0.286788608563617,152.49088,0.652123385858298,0.621079923936365,136.079,0.0378871143774059,7.0,0.246459586657562,4.0,1.0,-10.434,0.33247131311939,,2000,False,False,False
411,2008,Azerbaijan,Former Socialist Bloc,Elnur and Samir,Day After Day,Both,Group,6,96,Away,Away,0,1.0,1,4.97976637426041,0.0788177339901478,0.687630449973683,188.22639,0.026570546967825,0.587428273205132,108.018,0.0452593220383542,6.0,0.125131146113448,4.0,1.0,-9.139,0.459717998951167,,2000,False,False,True
412,2008,Slovenia,Former Yugoslavia,Rebeka Dremelj,Vrag naj vzame,,,11,36,Away,Home,0,1.0,1,2.13732355454146,0.0295566502463054,0.789350965128778,174.12027,0.010298551971146,0.698724502121722,126.073,0.113180450774788,9.0,0.0839174198428499,4.0,0.0,-4.367,0.646872152625951,,2000,False,False,False
413,2008,Norway,Scandinavia,Maria Haukaas Storeng,Hold On Be Strong,Female,Solo,4,106,Away,Away,0,1.0,1,5.74992559237787,0.0870279146141215,0.738855579506066,185.17007,0.0236930999034027,0.553748829156224,92.021,0.025480601263678,6.0,0.297942374341513,4.0,0.0,-4.464,0.747437664094923,5.27571428571,2000,False,False,True
414,2008,Poland,Former Socialist Bloc,Isis Gee,For Life,Female,Solo,10,42,Away,Away,0,1.0,1,1.90618417900412,0.0344827586206897,0.705635745672643,180.84671,0.133519577693821,0.522679733416127,140.1,0.0336041507639528,11.0,0.110737450511584,4.0,1.0,-8.026,0.380681188716821,5.62918918919,2000,False,False,True
415,2008,Ireland,Independent,Dustin the Turkey,Irelande Douze Pointe,,,15,22,Away,Away,0,1.0,1,1.32309535687608,0.0180623973727422,0.942668392725668,260.32,0.0111480236220715,0.664899877278708,135.002,0.0647194057683521,9.0,0.0959115871512451,4.0,0.0,-6.624,0.478308371131827,,2000,False,False,False
416,2008,Andorra,Western Europe,Gisela,Casanova,,,16,22,Away,Away,0,1.0,1,1.07259330288746,0.0180623973727422,0.999168858414548,172.23946,0.0133705983049994,0.651218861360191,138.001,0.0902080896314207,1.0,0.141095240498652,4.0,1.0,-2.674,0.799256941903012,,2000,False,False,False
417,2008,Bosnia and Herzegovina,Former Yugoslavia,Laka,Poku?aj,Male,Solo,9,72,Away,Home,0,1.0,0,3.83661058659907,0.0591133004926108,,,,,,,,,,,,,,2000,False,False,True
418,2008,Armenia,Former Socialist Bloc,Sirusho,"QŠlŠ, QŠlŠ",Female,Solo,2,139,Away,Away,0,1.0,1,7.08431430319125,0.114121510673235,0.756131787970581,214.18041,0.112286519514166,0.661919332111037,128.119,0.0886907557036568,9.0,0.112762710215656,4.0,0.0,-6.312,0.585043663197973,,2000,False,True,True
419,2008,Netherlands,Western Europe,Hind,Your Heart Belongs to Me,,,13,27,Away,Away,0,1.0,1,1.04851989022425,0.0221674876847291,0.646773830132163,185.36,0.00498183328694011,0.63604775580841,93.993,0.0467320337911764,1.0,0.0873418211559428,4.0,1.0,-5.477,0.671436075261833,,2000,False,False,False
420,2008,Finland,Scandinavia,Ter†sbetoni,Miss† miehet ratsastaa,Male,Group,8,79,Away,Away,0,1.0,0,4.22046471969195,0.0648604269293925,,,,,,,,,,,,,,2000,False,False,True
421,2008,Romania,Former Socialist Bloc,Nico and Vlad,Pe-o margine de lume,Both,Group,7,94,Away,Away,0,1.0,0,4.43775749175265,0.077175697865353,0.630618112946005,180.06204,0.226592120407673,0.441085006464538,74.84,0.0463701384097194,2.0,0.164640861870203,4.0,1.0,-6.447,0.184160881793859,,2000,False,False,True
422,2008,Russia,Former Socialist Bloc,Dima Bilan,Believe,Male,Solo,3,135,Away,Away,0,1.0,1,6.13841524838977,0.110837438423645,0.514367999535381,185.11782,0.112698569290717,0.539576023823619,66.815,0.0440005011576633,8.0,0.159315813699278,4.0,1.0,-11.799,0.223983626976259,,2000,False,True,True
423,2008,Greece,Western Europe,Kalomira,Secret Combination,Female,Solo,1,156,Away,Away,0,1.0,1,7.78797000601764,0.12807881773399,,,,,,,,,,,,,,2000,True,True,True
424,2008,Iceland,Scandinavia,Euroband,This Is My Life,Both,Group,8,68,Away,Away,0,2.0,1,3.08797972042494,0.0532915360501567,0.906751575662302,245.89887,0.0014358245503785,0.702358265450894,127.973,0.0352265774151836,10.0,0.0824900846308127,4.0,0.0,-8.194,0.732163951565076,,2000,False,False,True
425,2008,Sweden,Scandinavia,Charlotte Perrelli,Hero,Female,Solo,12,54,Away,Away,0,2.0,1,2.72187710815961,0.0423197492163009,0.906245236464877,175.26376,0.00461808693258131,0.616044299301077,126.995,0.0390564008056162,11.0,0.216965834924553,4.0,1.0,-5.34,0.666444529228951,5.52580152672,2000,False,False,False
426,2008,Turkey,Independent,Mor ve étesi,Deli,Male,Group,7,85,Away,Away,0,2.0,0,4.27490615239085,0.0666144200626959,0.869777996640156,183.08163,0.0376967398764833,0.386439188323218,151.107,0.0554316919380841,4.0,0.170243569261854,4.0,0.0,-4.447,0.276184099341225,,2000,False,False,True
427,2008,Ukraine,Former Socialist Bloc,Ani Lorak,Shady Lady,Female,Solo,1,152,Away,Away,0,2.0,1,7.18517787098021,0.119122257053292,0.715463697296292,178.71782,0.0308128445850922,0.708392919806756,127.935,0.0723506804199636,6.0,0.113615976061692,4.0,0.0,-5.709,0.777855065164826,,2000,True,True,True
428,2008,Lithuania,Former Socialist Bloc,Jeronimas Milius,Nomads in the Night,,,16,30,Away,Away,0,2.0,1,1.1412207318873,0.0235109717868339,0.301551683613201,165.60435,0.722431059151753,0.294564925091212,73.032,0.0373203405738409,0.0,0.0985214106242497,3.0,1.0,-7.82,0.190504120779716,,2000,False,False,False
429,2008,Albania,Former Socialist Bloc,Olta Boka,Zemr_n e lam_ peng,Female,Solo,9,67,Away,Away,0,2.0,0,3.24083979844212,0.0525078369905956,0.611160139444701,178.93687,0.107240485540674,0.388494091602209,88.152,0.0271193199875154,8.0,0.233353487503121,7.0,1.0,-4.845,0.494869908966958,,2000,False,False,True
430,2008,Switzerland,Western Europe,Paolo Meneguzzi,Era stupendo,,,13,47,Away,Away,0,2.0,0,1.94578939673503,0.036833855799373,0.566208586730044,186.68517,0.0782198830305317,0.48619620327352,71.959,0.029033243563042,1.0,0.11578261945617,4.0,1.0,-7.172,0.162954848719364,,2000,False,False,False
431,2008,Czech Republic,Former Socialist Bloc,Tereza Kerndlov_,Have Some Fun,,,18,9,Away,Away,0,2.0,1,0.387080753466985,0.00705329153605016,0.675446157471352,227.23156,0.267509110796324,0.724752784611264,119.954,0.0505604906777333,6.0,0.334543342725725,4.0,0.0,-16.659,0.800581128069643,,2000,False,False,False
432,2008,Belarus,Former Socialist Bloc,Ruslan Alekhno,Hasta la Vista,,,17,27,Away,Away,0,2.0,1,1.39879131641961,0.0211598746081505,0.492423349281458,181.38231,0.00198585092472846,0.566171811124403,128.015,0.0269637982583628,0.0,0.0717770661409461,4.0,0.0,-9.108,0.640173014064884,,2000,False,False,False
433,2008,Latvia,Former Socialist Bloc,Pirates of the Sea,Wolves of the Sea,Both,Group,6,86,Away,Away,0,2.0,1,3.94359922408663,0.0673981191222571,0.884848053455763,184.20354,0.00281336897667749,0.550279046879579,72.512,0.0505601820770635,9.0,0.335802016199063,4.0,1.0,-11.77,0.387177550562934,5.28,2000,False,False,True
434,2008,Croatia,Former Yugoslavia,Kraljevi Ulice and 75 cents,Romanca,Both,Group,3,112,Away,Home,0,2.0,0,5.0414694553688,0.0877742946708464,0.60775791164998,181.81333,0.137343722124945,0.714295459542581,124.084,0.165319697606619,0.0,0.107548010695328,4.0,1.0,-7.724,0.481029045135529,,2000,False,True,True
435,2008,Bulgaria,Former Socialist Bloc,Deep Zone and Balthazar,"DJ, Take Me Away",,,11,56,Away,Away,0,2.0,1,2.5654469363913,0.0438871473354232,0.923827755145353,182.43918,0.00336960047728833,0.655329292850064,130.056,0.0494805186169627,5.0,0.320712401671354,4.0,0.0,-5.439,0.624728551993503,,2000,False,False,False
436,2008,Denmark,Scandinavia,Simon Mathew,All Night Long,Male,Solo,3,112,Away,Away,0,2.0,1,5.38196515695833,0.0877742946708464,0.724638288775042,173.83293,0.00383894619872092,0.687790237067065,122.978,0.0342484222908238,6.0,0.345082893902367,4.0,0.0,-5.154,0.727190503773187,6.01571428571,2000,False,True,True
437,2008,Georgia,Former Socialist Bloc,Diana Gurtskaya,Peace Will Come,Female,Solo,5,107,Away,Away,0,2.0,1,5.18526478500449,0.0838557993730407,0.606369356143975,183.68109,0.0659603426466039,0.58094418260788,76.991,0.0328344006904414,5.0,0.136456276386391,4.0,0.0,-4.608,0.476056138068603,5.27205479452,2000,False,False,True
438,2008,Hungary,Former Socialist Bloc,CsŠzy,Candlelight,,,19,6,Away,Away,0,2.0,1,0.284800649584122,0.00470219435736677,,,,,,,,,,,,,,2000,False,False,False
439,2008,Malta,Western Europe,Morena,Vodka,,,14,38,Away,Away,0,2.0,1,1.59351693648814,0.0297805642633229,0.999124347339448,182.37633,0.00691233500886192,0.518409409599453,155.038,0.102688903947257,5.0,0.307209228809022,4.0,1.0,-3.36,0.63210429323567,,2000,False,False,False
440,2008,Cyprus,Independent,Evdokia Kadi,Femme Fatale,,,15,36,Away,Away,0,2.0,0,1.66492197364616,0.0282131661442006,0.5173958255181,180.05007,0.935055493837823,0.484040633588737,77.521,0.187362242416079,8.0,0.0865841405737078,4.0,1.0,-6.298,0.553106068922276,,2000,False,False,False
441,2008,Macedonia,Former Yugoslavia,"Tamara, Vr?ak and Adrijan",Let Me Love You,,,10,64,Away,Home,0,2.0,1,2.47650031723688,0.0501567398119122,,,,,,,,,,,,,,2000,False,False,True
442,2008,Portugal,Western Europe,Vónia Fernandes,Senhora do mar (Negras _guas),Female,Solo,2,120,Away,Away,0,2.0,0,6.11384881779604,0.0940438871473354,0.557688792157471,184.83048,0.376182840335685,0.302826865924913,104.781,0.0506228817374101,9.0,0.349508994015196,3.0,1.0,-6.542,0.153754089812086,,2000,False,True,True
443,2007,Bulgaria,Former Socialist Bloc,Elitsa Todorova and Stoyan Yankoulov,Water,Both,Group,5,146,Away,Away,0,1.0,0,3.55625381797639,0.0599343185550082,,,,,,,,,,,,,,2000,False,False,True
444,2007,Israel,Independent,Teapacks,Push the Button,,,24,17,Away,Away,0,1.0,1,0.410297863246408,0.00697865353037767,0.66933435877046,178.98667,0.215051942861766,0.425782852297041,145.734,0.133394379552873,9.0,0.0759492181763926,4.0,1.0,-8.084,0.354966961487026,,2000,False,False,False
445,2007,Cyprus,Independent,Evridiki,"Comme ci, comme ša",,,15,65,Away,Away,0,1.0,0,1.45691054427847,0.0266830870279146,0.473301733172391,229.90667,0.129143341871171,0.689062515942452,92.121,0.0325611582746905,0.0,0.111501037894372,4.0,1.0,-7.768,0.75781527730026,,2000,False,False,False
446,2007,Belarus,Former Socialist Bloc,Koldun,Work Your Magic,Male,Solo,4,176,Away,Away,0,1.0,1,4.28123119387526,0.0722495894909688,,,,,,,,,,,,,,2000,False,False,True
447,2007,Iceland,Scandinavia,Eirkur Hauksson,Valentine Lost,,,13,77,Away,Home,0,1.0,1,1.86533908431245,0.0316091954022989,0.854106006400735,182.64771,0.0300006630596322,0.349955061148915,85.868,0.0396447016439221,7.0,0.143748316825346,4.0,0.0,-4.994,0.331778487451951,,2000,False,False,False
448,2007,Georgia,Former Socialist Bloc,Sopho,Visionary Dream,Female,Solo,8,123,Away,Away,0,1.0,1,2.9879050085046,0.0504926108374384,0.726092921854802,170.07846,0.0580738129372168,0.551423441776213,121.83,0.0502566626926421,7.0,0.11118752992449,3.0,1.0,-6.317,0.419098987916419,,2000,False,False,True
449,2007,Montenegro,Former Yugoslavia,Stevan Faddy,"'Ajde, kro?i",,,22,33,Away,Away,0,1.0,0,0.769840258308953,0.0135467980295567,0.856574330439679,179.18068,0.0185594740188918,0.639357947099643,130.09,0.0524276245218331,10.0,0.0413788544456095,4.0,1.0,-4.826,0.746011950891884,,2000,False,False,False
450,2007,Switzerland,Western Europe,DJ Bobo,Vampires Are Alive,,,20,40,Away,Away,0,1.0,1,0.987075567428469,0.0164203612479475,0.787246464129787,183.68109,0.0915499138934828,0.620069041294976,134.077,0.0301912635301114,5.0,0.314069198469796,4.0,0.0,-6.211,0.444006510340038,,2000,False,False,False
451,2007,Moldova,Former Socialist Bloc,Natalia Barbu,Fight,Female,Solo,10,91,Away,Away,0,1.0,1,2.25171532341688,0.0373563218390805,0.903091155382302,179.02975,0.300154438427355,0.582126006626178,170.093,0.0665365695504785,2.0,0.134618065427493,4.0,0.0,-3.92,0.264178341075762,5.17414634146,2000,False,False,True
452,2007,Netherlands,Western Europe,Edsilia Rombley,On Top of the World,,,21,38,Away,Away,0,1.0,1,0.918171820425569,0.0155993431855501,0.714541705072596,180.15456,0.0150767944900397,0.615835263788179,125.914,0.0368129470536998,2.0,0.144630810551798,4.0,1.0,-5.89,0.339931964210208,,2000,False,False,False
453,2007,Albania,Former Socialist Bloc,Frederik Ndoci,Hear My Plea,,,17,49,Away,Away,0,1.0,1,0.991370214962523,0.0201149425287356,0.70060360200685,181.54041,0.0207860781926929,0.525011279785711,141.9,0.0449541641196634,9.0,0.0764092401781447,4.0,0.0,-7.029,0.174119285055686,,2000,False,False,False
454,2007,Denmark,Scandinavia,DQ,Drama Queen,,,19,45,Away,Home,0,1.0,1,1.16416746852314,0.0184729064039409,0.892993083777692,183.60272,0.0730382886687688,0.550691687266204,137.929,0.0465152345702317,4.0,0.294843398393997,4.0,1.0,-5.964,0.194830313371877,,2000,False,False,False
455,2007,Croatia,Former Yugoslavia,Dragonfly feat. Dado Topi?,Vjerujem u ljubav,,,16,54,Away,Away,0,1.0,1,1.23088008995495,0.0221674876847291,0.829530317004429,182.48372,0.0226679668135544,0.328198931306748,107.28,0.0487818544920411,11.0,0.134475011312729,4.0,0.0,-6.328,0.471540801584742,,2000,False,False,False
456,2007,Poland,Former Socialist Bloc,The Jet Set,Time To Party,,,14,75,Away,Away,0,1.0,1,1.83567012395335,0.0307881773399015,0.659687988839194,182.73333,0.00190740185262284,0.687090257042472,129.898,0.236263771742478,2.0,0.262345928464081,4.0,1.0,-9.773,0.744705231606198,,2000,False,False,False
457,2007,Serbia,Former Yugoslavia,Marija ?erifovi?,Molitva,Female,Solo,1,298,Away,Away,0,1.0,0,6.84559025174033,0.122331691297209,0.959497665062176,218.04363,0.0280942164638403,0.650668599470117,132.007,0.134356543789784,4.0,0.142156669842629,4.0,0.0,-5.242,0.465615737900377,,2000,True,True,True
458,2007,Czech Republic,Former Socialist Bloc,Kab_t,Mal_ d_ma,,,28,1,Away,Away,0,1.0,0,0.237810881348381,0.000410509031198686,,,,,,,,,,,,,,2000,False,False,False
459,2007,Portugal,Western Europe,Sabrina,Danša comigo,,,11,88,Away,Away,0,1.0,1,2.15948662950544,0.0361247947454844,0.864736714682303,170.10893,0.112932944054993,0.716978179488187,97.994,0.0406693284065369,9.0,0.0588842016008017,4.0,0.0,-4.79,0.777344954296995,,2000,False,False,False
460,2007,Macedonia,Former Yugoslavia,Karolina,Mojot svet,Female,Solo,9,97,Away,Away,0,1.0,1,2.29295027769387,0.0398193760262726,,,,,,,,,,,,,,2000,False,False,True
461,2007,Norway,Scandinavia,Guri Schanke,Ven a bailar conmigo,,,18,48,Away,Home,0,1.0,1,1.16862930422173,0.0197044334975369,0.923144057706895,180.89315,0.0958917639577453,0.447976901453028,163.826,0.31030345424945,4.0,0.504631978387748,4.0,0.0,-5.227,0.616006921358134,,2000,False,False,False
462,2007,Malta,Western Europe,Olivia Lewis,Vertigo,,,25,15,Away,Away,0,1.0,1,0.449038526972315,0.0061576354679803,0.887868665616879,182.83782,0.0143773938028507,0.42493953786566,102.808,0.0552789060338771,4.0,0.210177445435628,3.0,0.0,-5.346,0.624671141475186,,2000,False,False,False
463,2007,Andorra,Western Europe,Anonymous,Salvem el m¢n,,,12,80,Away,Away,0,1.0,1,2.05252844101263,0.0328407224958949,0.939933420036241,179.28,0.0077908553859275,0.51470751623325,100.266,0.0548213412131166,4.0,0.108895872922031,4.0,1.0,-4.686,0.567531046035543,,2000,False,False,False
464,2007,Hungary,Former Socialist Bloc,Magdi R£zsa,Unsubstantial Blues,Female,Solo,2,224,Away,Away,0,1.0,1,5.47690672715067,0.0919540229885057,0.456684974842691,182.1093,0.850128968429577,0.479246206333292,93.495,0.0343423144041148,10.0,0.1348406662949,5.0,0.0,-4.086,0.587942339853145,,2000,False,True,True
465,2007,Estonia,Former Socialist Bloc,Gerli Padar,Partners in Crime,,,22,33,Away,Away,0,1.0,1,0.743063195452652,0.0135467980295567,0.721476906752027,178.34476,0.0122383669400281,0.63562666615683,115.044,0.0368237887309717,4.0,0.118518218356393,4.0,0.0,-6.698,0.525716214196847,,2000,False,False,False
466,2007,Belgium,Western Europe,The KMG's,Love Power,,,26,14,Away,Away,0,1.0,1,0.286307071426622,0.00574712643678161,,,,,,,,,,,,,,2000,False,False,False
467,2007,Slovenia,Former Yugoslavia,Alenka Gotar,Cvet z juga,Female,Solo,7,140,Away,Away,0,1.0,0,3.25553966436043,0.0574712643678161,0.788287512991585,183.76,0.805490646796933,0.317491335569919,124.723,0.0585106676671764,3.0,0.351493795208798,4.0,1.0,-3.797,0.229705969337366,4.83857142857,2000,False,False,True
468,2007,Turkey,Independent,Kenan Do?ulu,Shake It Up ?ekerim,Male,Solo,3,197,Away,Away,0,1.0,1,4.76950174156494,0.0808702791461412,0.740508349179203,182.7522,0.0197046549045992,0.804160723496759,107.998,0.0812158492805641,10.0,0.0375677436517602,4.0,0.0,-6.863,0.708265996726892,,2000,False,True,True
469,2007,Austria,Western Europe,Eric Papilaya,Get a Life - Get Alive,,,27,4,Away,Away,0,1.0,1,0.0168204895036554,0.00164203612479475,0.683508252846098,320.28,0.00804244167371234,0.602569508978097,128.002,0.0298662013320198,5.0,0.342798779216106,4.0,0.0,-11.507,0.636607002173156,,2000,False,False,False
470,2007,Latvia,Former Socialist Bloc,Bonaparti.lv,Questa notte,Male,Group,6,168,Away,Away,0,1.0,0,4.07111472764374,0.0689655172413793,0.571233088642672,178.77333,0.145411959262485,0.409287309096381,88.862,0.0302937371525304,10.0,0.0954677825275238,4.0,1.0,-5.004,0.263482061660606,4.96388888889,2000,False,False,True
471,2006,Armenia,Former Socialist Bloc,AndrŠ,Without Your Love,Male,Solo,6,150,Away,Away,0,1.0,1,3.90579740763569,0.0680580762250454,,,,,,,,,,,,,,2000,False,False,True
472,2006,Bulgaria,Former Socialist Bloc,Mariana Popova,Let Me Cry,,,17,36,Away,Away,0,1.0,1,0.965325158511433,0.0163339382940109,0.727569940502464,256.16209,0.349871411134447,0.482494508372039,100.041,0.0448679606658869,7.0,0.0791892862749617,4.0,1.0,-6.867,0.217171619368141,,2000,False,False,False
473,2006,Slovenia,Former Yugoslavia,An?ej De?an,Mr Nobody,,,16,49,Away,Away,0,1.0,1,1.41568802379423,0.0222323049001815,,,,,,,,,,,,,,2000,False,False,False
474,2006,Andorra,Western Europe,Jenny,Sense tu,,,23,8,Away,Home,0,1.0,0,0.125165486233552,0.00362976406533575,0.718164180806755,181.65333,0.474701449070492,0.651163152016932,99.94,0.0293172495664877,11.0,0.0698057141879331,3.0,1.0,-2.517,0.949078318937005,,2000,False,False,False
475,2006,Belarus,Former Socialist Bloc,Polina Smolova,Mum,,,22,10,Away,Away,0,1.0,1,0.265344920478431,0.00453720508166969,,,,,,,,,,,,,,2000,False,False,False
476,2006,Albania,Former Socialist Bloc,Luiz Ejlli,Zjarr e ftoht_,,,14,58,Away,Away,0,1.0,0,1.44692848683409,0.0263157894736842,0.873480021701242,189.85605,0.0253497346192147,0.307079512034848,124.036,0.196522389110105,9.0,0.239003872725715,4.0,0.0,-6.232,0.587130007113795,,2000,False,False,False
477,2006,Belgium,Western Europe,Kate Ryan,Je t'adore,,,12,69,Away,Home,0,1.0,1,1.86235511635189,0.0317604355716878,0.871953137453028,183.02803,0.0145065109169894,0.543575989543536,134.979,0.0606059004762468,8.0,0.782802932818991,4.0,0.0,-5.767,0.667329563240165,,2000,False,False,False
478,2006,Ireland,Independent,Brian Kennedy,Every Song Is a Cry for Love,Male,Solo,9,79,Away,Away,0,1.0,1,2.14252730932715,0.0358439201451906,0.542616619513277,180.61333,0.0523821471587768,0.457602237541729,70.038,0.0268011143512046,7.0,0.119095130256996,4.0,1.0,-5.976,0.313173963597852,5.284,2000,False,False,True
